what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1538814796777
os,sysinfo,,,"win32",1538814796777
arch,sysinfo,,,"x86_64",1538814796777
ws,sysinfo,,,"win32",1538814796777
locale,sysinfo,,,"en_US",1538814796777
processors,sysinfo,,,"4",1538814796777
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1538814796777
java.runtime.version,sysinfo,,,"1.7.0_80-b15",1538814796777
java.specification.name,sysinfo,,,"Java Platform API Specification",1538814796777
java.specification.vendor,sysinfo,,,"Oracle Corporation",1538814796777
java.specification.version,sysinfo,,,"1.7",1538814796777
java.vendor,sysinfo,,,"Oracle Corporation",1538814796777
java.version,sysinfo,,,"1.7.0_80",1538814796777
java.vm.info,sysinfo,,,"mixed mode",1538814796777
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1538814796777
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1538814796777
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1538814796777
java.vm.specification.version,sysinfo,,,"1.7",1538814796777
java.vm.vendor,sysinfo,,,"Oracle Corporation",1538814796777
java.vm.version,sysinfo,,,"24.80-b11",1538814796777
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1538814797121
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1538814797153
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1538814797190
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1538814797556
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1538814797840
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1538814797894
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1538814797925
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1538814798188
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538814800410
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538814806157
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1538814816126
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1538814816164
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1538814816280
